1477429260.0 70 120156.00	997.54	26.50	62.50	0.00	221.22	-0.00	0.00	309.77	0.00	0.00	0.00
1477429261.0 65 120156.00	996.28	26.50	62.18	0.00	226.32	-0.00	0.00	309.60	0.00	0.00	0.00
1477429274.0 67 120156.00	99	309	26.50	0	0.17.4.33		309473..00	
1477429276.0 67 8	2662.300	20	0..00	309.	0.000
1477429283.0 67 120156.00	996.68	26.68	62.34	0.00	219.96	0.68	0.00	309.27	0.00	0.00	0.00
1477429284.0 67 120156.00	996.68	26.68	62.82	0.00	217.45	-2.33	0.00	309.55	0.00	0.00	0.00
1477429285.0 69 120156.00	996.28	26.50	62.18	0.00	217.45	-0.00	0.00	309.27	0.00	0.00	0.00
1477429286.0 69 120156.00	997.93	26.68	62.82	0.00	217.45	-0.00	0.00	309.27	0.00	0.00	0.00
1477429287.0 69 120156.00	997.54	26.50	62.50	0.00	217.45	-2.33	0.00	309.27	0.00	0.00	0.00
1477429288.0 69 120156.00	997.54	26.50	62.97	0.00	226.32	0.68	0.00	309.43	0.00	0.00	0.00
1477429289.0 69 120156.00	995.88	26.31	62.97	0.00	222.49	0.68	0.00	309.49	0.00	0.00	0.00
1477429290.0 69 120156.00	996.28	26.50	62.97	0.00	225.04	-0.00	0.00	309.32	0.00	0.00	0.00
1477429291.0 69 120156.00	996.68	26.68	62.66	0.00	217.45	-0.00	0.00	309.43	0.00	0.00	0.00
1477429292.0 69 120156.00	997.54	26.50	62.34	0.00	223.76	-2.33	0.00	309.43	0.00	0.00	0.00
1477429293.0 69 120156.00	997.54	26.50	62.50	0.00	218.70	-0.00	0.00	309.38	0.00	0.00	0.00
1477429294.0 69 120156.00	997.54	26.50	58.54	0.00	222.49	-0.00	0.00	309.38	0.00	0.00	0.00
1477429295.0 69 120156.00	996.28	26.50	62.82	0.00	219.96	-0.00	0.00	309.32	0.00	0.00	0.00
1477429296.0 69 120156.00	997.54	26.50	66.77	0.00	221.22	-0.00	0.00	309.43	0.00	0.00	0.00
1477429297.0 69 120156.00	996.28	26.50	62.18	0.00	217.45	-0.00	0.00	309.32	0.00	0.00	0.00
1477429298.0 69 120156.00	996.28	26.50	62.82	0.00	223.76	-0.00	0.00	309.43	0.00	0.00	0.00
1477429299.0 69 120156.00	997.54	26.50	62.18	0.00	217.45	-0.00	0.00	309.27	0.00	0.00	0.00
1477429300.0 69 120156.00	996.28	26.50	62.18	0.00	221.22	-0.00	0.00	309.38	0.00	0.00	0.00
1477429301.0 69 120156.00	996.28	26.50	62.82	0.00	227.60	-2.33	0.00	309.32	473.68	0.00	0.00
1477429302.0 69 120156.00	996.28	26.50	62.34	0.00	219.96	-0.00	0.00	309.77	0.00	0.00	0.00
1477429303.0 69 120156.00	995.88	26.31	62.18	0.00	222.49	-0.00	0.00	309.38	0.00	0.00	0.00
1477429304.0 69 120156.00	997.93	26.68	62.34	0.00	219.96	-0.00	0.00	309.77	0.00	0.00	0.00
1477429305.0 69 120156.00	996.68	26.68	62.66	0.00	218.70	-0.00	0.00	309.27	0.00	0.00	0.00
1477429306.0 69 120156.00	997.54	26.50	62.34	0.00	225.04	-0.00	0.00	309.66	0.00	0.00	0.00
1477429307.0 69 120156.00	997.54	26.50	62.66	0.00	218.70	-2.33	0.00	309.32	0.00	0.00	0.00
1477429308.0 69 120156.00	996.68	26.68	62.82	0.00	227.60	-2.33	0.00	309.60	0.00	0.00	0.00
1477429309.0 69 120156.00	997.14	26.31	62.18	0.00	218.70	-2.33	0.00	309.32	0.00	0.00	0.00
1477429310.0 69 120156.00	997.54	26.50	62.03	0.00	214.96	-0.00	0.00	309.15	0.00	0.00	0.00
1477429311.0 69 120156.00	996.68	26.68	62.66	0.00	222.49	6.12	0.00	309.43	0.00	0.00	0.00
1477429312.0 69 120156.00	996.28	26.50	62.34	0.00	222.49	-0.00	0.00	309.49	0.00	0.00	0.00
1477429313.0 69 120156.00	995.88	26.31	62.50	0.00	223.76	-0.00	0.00	309.83	0.00	0.00	0.00
1477429314.0 69 120156.00	997.54	26.50	62.50	0.00	223.76	2.44	0.00	309.38	0.00	0.00	0.00
1477429315.0 69 120156.00	997.54	26.50	64.72	0.00	219.96	-0.00	0.00	309.72	0.00	0.00	0.00
1477429316.0 69 120156.00	996.68	26.68	62.82	0.00	221.22	-0.00	0.00	309.49	0.00	0.00	0.00
1477429317.0 69 120156.00	996.68	26.68	62.50	0.00	227.60	-0.00	0.00	309.72	0.00	0.00	0.00
1477429318.0 69 120156.00	997.54	26.50	62.82	0.00	221.22	-0.00	0.00	309.38	0.00	0.00	0.00
1477429319.0 69 120156.00	996.28	26.50	62.50	0.00	227.60	-0.00	0.00	309.77	0.00	0.00	0.00
1477429320.0 69 120156.00	996.28	26.50	61.87	0.00	223.76	-2.33	0.00	309.49	473.68	0.00	0.00
1477429321.0 69 120156.00	996.28	26.50	62.97	0.00	227.60	-0.00	0.00	309.55	0.00	0.00	0.00
1477429322.0 69 120156.00	995.88	26.31	62.66	0.00	219.96	-0.00	0.00	309.43	0.00	0.00	0.00
1477429323.0 69 120156.00	997.54	26.50	62.82	0.00	225.04	-2.33	0.00	309.43	0.00	0.00	0.00
1477429324.0 66 120156.00	997.54	26.50	63.13	0.00	218.70	-2.33	0.00	309.38	0.00	0.00	0.00
1477429325.0 66 120156.00	997.54	26.50	62.18	0.00	227.60	-0.00	0.00	309.72	0.00	0.00	0.00
1477429326.0 66 120156.00	996.28	26.50	62.34	0.00	218.70	-0.00	0.00	309.49	0.00	0.00	0.00
1477429327.0 66 120156.00	996.28	26.50	62.03	0.00	219.96	-0.00	0.00	309.43	0.00	0.00	0.00
1477429328.0 66 120156.00	996.68	26.68	62.97	0.00	225.04	-2.33	0.00	309.43	0.00	0.00	0.00
1477429329.0 66 120156.00	996.28	26.50	62.66	0.00	219.96	-2.33	0.00	309.66	473.68	0.00	0.00
1477429330.0 66 120156.00	997.54	26.50	62.50	0.00	218.70	-0.00	0.00	309.43	0.00	0.00	0.00
1477429331.0 66 120156.00	997.93	26.68	63.13	0.00	218.70	-2.33	0.00	309.66	0.00	0.00	0.00
1477429332.0 66 120156.00	997.93	26.68	62.18	0.00	219.96	-2.33	0.00	309.32	0.00	0.00	0.00
1477429333.0 66 120156.00	996.28	26.50	62.82	0.00	218.70	-2.33	0.00	309.55	0.00	0.00	0.00
1477429334.0 66 120156.00	996.68	26.68	62.50	0.00	217.45	-2.33	0.00	309.32	473.68	0.00	0.00
1477429335.0 66 120156.00	996.68	26.68	62.18	0.00	223.76	-2.33	0.00	309.66	0.00	0.00	0.00
