# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1470708001.0 100 230524.67	1000.04	21.82	-24.84	0.00	225.04	-2.33	-666.00	309.43	0.00	709.22	7306.71
1470708001.0 100 230524.67	1000.04	21.82	-24.84	0.00	223.76	-0.00	-666.00	309.49	0.00	709.22	7306.71
1470708002.0 100 230524.67	1000.04	21.82	-25.00	0.00	226.32	-0.00	-666.00	309.49	0.00	709.22	7306.71
1470708003.0 100 230524.67	999.64	21.64	-24.84	0.00	230.18	-0.00	-666.00	309.77	0.00	709.22	7306.71
1470708004.0 100 230524.67	1000.04	21.82	-25.00	0.00	222.49	-0.00	-666.00	309.89	0.00	709.22	7306.71
1470708004.0 100 230524.67	1000.04	21.82	-25.00	0.00	223.76	-0.00	-666.00	309.49	0.00	709.22	7306.71
1470708005.0 100 230524.67	1000.04	21.82	-24.68	0.00	222.49	3.69	-666.00	309.55	0.00	709.22	7306.71
1470708006.0 100 230524.67	1000.04	21.82	-24.84	0.00	226.32	-0.00	-666.00	309.60	0.00	709.22	7306.71
1470708006.0 100 230524.67	1000.04	21.82	-24.84	0.00	232.78	-0.00	-666.00	309.83	0.00	709.22	7306.71
1470708007.0 100 230524.67	1000.04	21.82	-24.84	0.00	232.78	-0.00	-666.00	309.83	0.00	709.22	7306.71
1470708008.0 100 230524.67	1000.04	21.82	-25.00	0.00	226.32	-0.00	-666.00	310.00	0.00	709.22	7306.71
1470708009.0 100 230524.67	1000.04	21.82	-25.00	0.00	222.49	-0.00	-666.00	309.72	0.00	709.22	7306.71
1470708009.0 100 230524.67	1000.04	21.82	-25.00	0.00	223.76	-0.00	-666.00	309.77	0.00	709.22	7306.71
1470708010.0 100 230524.67	1000.04	21.82	-25.00	0.00	223.76	-0.00	-666.00	309.77	0.00	709.22	7306.71
