# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1480726800.0 97 120157.00	1001.82	25.56	65.51	0.00	218.70	-0.00	0.00	309.27	0.00	0.00	0.00
1480726801.0 96 120157.00	1002.22	25.75	65.82	0.00	225.04	4.66	0.00	309.43	0.00	0.00	0.00
1480726802.0 96 120157.00	1001.42	25.37	65.82	0.00	217.45	0.68	0.00	309.38	0.00	0.00	0.00
1480726803.0 96 120157.00	1002.67	25.37	66.30	0.00	219.96	-0.00	0.00	309.66	0.00	0.00	0.00
1480726804.0 96 120157.00	1001.42	25.37	65.98	0.00	218.70	4.66	0.00	309.32	0.00	0.00	0.00
1480726805.0 96 120157.00	1001.02	25.19	66.30	0.00	222.49	3.69	0.00	309.49	0.00	0.00	0.00
1480726806.0 96 120157.00	1002.67	25.37	65.98	0.00	221.22	-2.33	0.00	309.49	473.68	0.00	0.00
1480726807.0 96 120157.00	1001.82	25.56	66.93	0.00	218.70	-2.33	0.00	309.32	0.00	0.00	0.00
1480726808.0 96 120157.00	1001.82	25.56	66.30	0.00	221.22	-0.00	0.00	309.60	473.68	0.00	0.00
1480726809.0 96 120157.00	1002.67	25.37	66.30	0.00	218.70	-2.33	0.00	309.32	0.00	0.00	0.00
1480726810.0 96 120157.00	1003.07	25.56	66.46	0.00	219.96	-0.00	0.00	309.32	0.00	0.00	0.00
1480726811.0 97 120157.00	1001.42	25.37	66.77	0.00	216.20	-2.33	0.00	309.27	0.00	0.00	0.00
1480726812.0 97 120157.00	1001.82	25.56	66.30	0.00	217.45	-0.00	0.00	309.32	0.00	0.00	0.00
1480726813.0 97 120157.00	1002.22	25.75	66.61	0.00	218.70	-0.00	0.00	309.43	0.00	0.00	0.00
1480726814.0 97 120157.00	1001.42	25.37	66.77	0.00	211.25	3.69	0.00	309.04	0.00	0.00	0.00
1480726815.0 97 120157.00	1001.42	25.37	66.77	0.00	223.76	-2.33	0.00	309.43	0.00	0.00	0.00
1480726816.0 97 120157.00	1001.42	25.37	66.30	0.00	216.20	-2.33	0.00	309.32	0.00	0.00	0.00
1480726817.0 97 120157.00	1003.07	25.56	66.46	0.00	222.49	-0.00	0.00	309.77	0.00	0.00	0.00
1480726818.0 97 120157.00	1001.02	25.19	66.46	0.00	219.96	-0.00	0.00	309.38	0.00	0.00	0.00
1480726819.0 97 120157.00	1001.82	25.56	66.14	0.00	226.32	-2.33	0.00	309.66	0.00	0.00	0.00
1480726820.0 97 120157.00	1003.07	25.56	66.30	0.00	218.70	-2.33	0.00	309.38	0.00	0.00	0.00
1480726821.0 97 120157.00	1001.42	25.37	67.09	0.00	231.48	0.68	0.00	309.66	0.00	0.00	0.00
1480726822.0 97 120157.00	1002.67	25.37	66.77	0.00	219.96	-0.00	0.00	309.27	0.00	0.00	0.00
1480726823.0 97 120157.00	1001.82	25.56	66.46	0.00	227.60	-0.00	0.00	309.66	0.00	0.00	0.00
1480726824.0 97 120157.00	1002.67	25.37	66.46	0.00	216.20	-0.00	0.00	309.15	0.00	0.00	0.00
1480726825.0 97 120157.00	1001.82	25.56	66.61	0.00	213.72	-0.00	0.00	309.15	0.00	0.00	0.00
1480726826.0 97 120157.00	1001.82	25.56	66.77	0.00	223.76	4.66	0.00	309.27	0.00	0.00	0.00
1480726828.0 97 120157.00	1001.42	25.37	67.56	0.00	218.70	-2.33	0.00	309.60	0.00	0.00	0.00
1480726829.0 97 120157.00	1002.67	25.37	66.46	0.00	221.22	-2.33	0.00	309.83	0.00	0.00	0.00
1480726830.0 97 120157.00	1001.42	25.37	66.61	0.00	218.70	0.68	0.00	309.32	0.00	0.00	0.00
1480726831.0 97 120157.00	1001.42	25.37	66.61	0.00	221.22	-2.33	0.00	309.72	0.00	0.00	0.00
1480726832.0 97 120157.00	1001.82	25.56	66.14	0.00	221.22	-2.33	0.00	309.43	0.00	0.00	0.00
1480726833.0 97 120157.00	1001.02	25.19	66.61	0.00	222.49	2.44	0.00	309.55	0.00	0.00	0.00
1480726834.0 97 120157.00	1002.27	25.19	66.93	0.00	217.45	-0.00	0.00	309.49	0.00	0.00	0.00
1480726835.0 97 120157.00	1001.42	25.37	66.30	0.00	225.04	-0.00	0.00	309.55	0.00	0.00	0.00
1480726836.0 97 120157.00	1001.42	25.37	66.61	0.00	219.96	-0.00	0.00	309.32	0.00	0.00	0.00
1480726837.0 97 120157.00	1002.67	25.37	66.46	0.00	225.04	-0.00	0.00	309.60	473.68	0.00	0.00
1480726838.0 97 120157.00	1001.42	25.37	67.09	0.00	217.45	-0.00	0.00	309.27	0.00	0.00	0.00
1480726839.0 97 120157.00	1000.17	25.37	65.82	0.00	217.45	-0.00	0.00	309.72	0.00	0.00	0.00
1480726840.0 97 120157.00	1001.82	25.56	66.61	0.00	216.20	-0.00	0.00	309.21	0.00	0.00	0.00
1480726841.0 97 120157.00	1001.42	25.37	66.77	0.00	222.49	-2.33	0.00	309.32	0.00	0.00	0.00
1480726842.0 97 120157.00	1001.82	25.56	66.30	0.00	219.96	-0.00	0.00	309.49	0.00	0.00	0.00
