# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1481162400.0 88 201305.17	1001.47	24.81	65.35	0.00	222.49	-0.00	0.00	309.43	0.00	708.58	7307.40
1481162402.0 88 201305.17	1000.22	24.81	65.19	0.00	218.70	-0.00	0.00	309.38	0.00	708.58	7307.40
1481162403.0 88 201305.17	1001.47	24.81	65.51	0.00	219.96	-0.00	0.00	309.32	0.00	708.58	7307.40
1481162404.0 88 201305.17	1001.47	24.81	65.82	0.00	219.96	-0.00	0.00	309.38	0.00	708.58	7307.40
1481162405.0 88 201305.17	1001.07	24.63	65.19	0.00	218.70	-0.00	0.00	309.32	0.00	708.58	7307.40
1481162406.0 88 201305.17	1001.47	24.81	65.82	0.00	219.96	-0.00	0.00	309.43	0.00	708.58	7307.40
1481162407.0 88 201305.17	999.82	24.63	65.35	0.00	218.70	-0.00	0.00	309.32	0.00	708.58	7307.40
1481162408.0 88 201305.17	1001.47	24.81	65.35	0.00	219.96	-0.00	0.00	309.38	0.00	708.58	7307.40
1481162409.0 88 201305.17	1001.92	24.44	65.51	0.00	218.70	-0.00	0.00	309.32	0.00	708.58	7307.40
1481162410.0 89 201305.17	1001.47	24.81	65.19	0.00	216.20	-0.00	0.00	309.21	0.00	708.58	7307.40
1481162411.0 89 201305.17	1001.47	24.81	65.35	0.00	225.04	-2.33	0.00	309.49	0.00	708.58	7307.40
1481162412.0 89 201305.17	1002.72	24.81	65.51	0.00	213.72	-2.33	0.00	309.10	0.00	708.58	7307.40
1481162413.0 89 201305.17	1001.47	24.81	67.56	0.00	223.76	-2.33	4.32	309.66	0.00	708.58	7307.40
1481162414.0 89 201305.17	1001.07	24.63	65.03	0.00	223.76	-0.00	4.32	309.43	0.00	708.58	7307.40
