# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1472569200.0 77 152535.34	1001.92	24.44	-24.84	482.34	223.76	0.68	-666.00	309.27	0.00	708.92	7307.68
1472569201.0 77 152535.34	1000.67	24.44	-24.84	482.34	223.76	0.68	-666.00	309.27	0.00	708.92	7307.68
1472569202.0 77 152535.34	1002.32	24.63	-24.84	470.08	214.96	-0.00	-666.00	309.15	0.00	708.92	7307.68
1472569202.0 77 152535.34	1001.92	24.44	-25.00	473.59	218.70	-0.00	-666.00	309.66	0.00	708.92	7307.68
1472569203.0 77 152535.34	1002.32	24.63	-24.84	471.84	214.96	-0.00	-666.00	309.15	0.00	708.92	7307.68
1472569204.0 77 152535.34	1003.17	24.44	-24.84	468.33	216.20	-0.00	-666.00	309.10	0.00	708.92	7307.68
1472569205.0 77 152535.34	1001.92	24.44	-24.84	466.58	213.72	-0.00	-666.00	309.43	0.00	708.92	7307.68
1472569205.0 77 152535.34	1002.32	24.63	-24.84	464.83	214.96	-0.00	-666.00	309.15	0.00	708.92	7307.68
1472569206.0 77 152535.34	1002.32	24.63	-24.84	477.09	223.76	-0.00	-666.00	309.43	0.00	708.92	7307.68
1472569207.0 77 152535.34	1001.92	24.44	-24.84	484.10	226.32	-0.00	-666.00	309.49	0.00	708.92	7307.68
1472569208.0 77 152535.34	1001.92	24.44	-24.84	482.34	227.60	-2.33	-666.00	309.49	0.00	708.92	7307.68
1472569208.0 77 152535.34	1001.92	24.44	-25.00	485.85	223.76	-2.33	-666.00	309.32	0.00	708.92	7307.68
1472569209.0 77 152535.34	1003.98	24.81	-24.84	473.59	218.70	-2.33	-666.00	309.21	0.00	708.92	7307.68
1472569210.0 77 152535.34	1002.32	24.63	-24.84	466.58	216.20	-2.33	-666.00	309.21	0.00	708.92	7307.68
1472569211.0 77 152535.34	1002.72	24.81	-24.84	468.33	214.96	-2.33	-666.00	309.49	0.00	708.92	7307.68
1472569211.0 77 152535.34	1002.32	24.63	-24.84	477.09	225.04	0.68	-666.00	309.43	0.00	708.92	7307.68
1472569212.0 77 152535.34	1002.72	24.81	-25.00	473.59	221.22	-2.33	-666.00	309.43	0.00	708.92	7307.68
1472569213.0 77 152535.34	1002.72	24.81	-24.68	482.34	219.96	-0.00	-666.00	309.15	0.00	708.92	7307.68
1472569214.0 77 152535.34	1002.32	24.63	-24.84	466.58	213.72	-0.00	-666.00	309.10	0.00	708.92	7307.68
1472569214.0 77 152535.34	1002.32	24.63	-24.84	468.33	212.48	-0.00	-666.00	309.27	0.00	708.92	7307.68
1472569215.0 77 152535.34	1002.32	24.63	-24.68	468.33	214.96	-0.00	-666.00	308.98	0.00	708.92	7307.68
1472569216.0 77 152535.34	1002.32	24.63	-25.00	471.84	217.45	-2.33	-666.00	309.04	0.00	708.92	7307.68
1472569216.0 77 152535.34	1001.07	24.63	-24.84	471.84	214.96	-0.00	-666.00	309.04	0.00	708.92	7307.68
1472569217.0 77 152535.34	1002.32	24.63	-25.00	466.58	212.48	-0.00	-666.00	309.21	0.00	708.92	7307.68
1472569218.0 77 152535.34	1002.32	24.63	-24.84	478.84	222.49	-2.33	-666.00	309.43	0.00	708.92	7307.68
1472569219.0 77 152535.34	1002.32	24.63	-24.84	477.09	222.49	-2.33	-666.00	309.15	0.00	708.92	7307.68
1472569219.0 77 152535.34	1003.17	24.44	-24.84	473.59	221.22	-2.33	-666.00	309.21	0.00	708.92	7307.68
1472569220.0 77 152535.34	1002.32	24.63	-24.84	475.34	219.96	-0.00	-666.00	309.21	0.00	708.92	7307.68
1472569221.0 77 152535.34	1001.07	24.63	-25.00	464.83	214.96	-0.00	-666.00	309.27	0.00	708.92	7307.68
1472569222.0 77 152535.34	1000.67	24.44	-25.00	463.08	216.20	-0.00	-666.00	309.32	0.00	708.92	7307.68
1472569222.0 77 152535.34	1002.72	24.81	-24.84	461.33	214.96	-0.00	-666.00	309.21	0.00	708.92	7307.68
1472569223.0 77 152535.34	1002.32	24.63	-24.84	466.58	219.96	-0.00	-666.00	309.21	0.00	708.92	7307.68
1472569224.0 77 152535.34	1002.32	24.63	-24.84	459.57	214.96	-0.00	-666.00	309.15	0.00	708.92	7307.68
1472569225.0 77 152535.34	1002.32	24.63	-24.68	457.82	214.96	-0.00	-666.00	309.15	0.00	708.92	7307.68
1472569225.0 77 152535.34	1001.92	24.44	-24.84	461.33	217.45	-0.00	-666.00	309.21	0.00	708.92	7307.68
1472569226.0 77 152535.34	1002.32	24.63	-25.00	457.82	214.96	-0.00	-666.00	309.38	0.00	708.92	7307.68
1472569227.0 77 152535.34	1001.07	24.63	-24.84	464.83	223.76	-0.00	-666.00	309.55	0.00	708.92	7307.68
1472569227.0 77 152535.34	1002.72	24.81	-24.84	457.82	213.72	-0.00	-666.00	309.10	0.00	708.92	7307.68
1472569228.0 77 152535.34	1002.32	24.63	-24.84	459.57	216.20	-0.00	-666.00	309.10	0.00	708.92	7307.68
1472569229.0 77 152535.34	1001.92	24.44	-24.84	468.33	222.49	-2.33	-666.00	309.27	0.00	708.92	7307.68
1472569230.0 77 152535.34	1001.07	24.63	-24.84	452.57	211.25	-0.00	-666.00	308.98	0.00	708.92	7307.68
1472569230.0 77 152535.34	1002.32	24.63	-25.00	457.82	214.96	-0.00	-666.00	309.49	0.00	708.92	7307.68
