# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1474527601.0 100 210304.78	1000.97	19.95	-24.84	0.00	225.04	-0.00	-666.00	309.49	0.00	708.34	7307.27
1474527602.0 100 210304.78	1000.97	19.95	-24.68	0.00	228.89	-2.33	-666.00	309.55	0.00	708.34	7307.27
1474527603.0 100 210304.78	1000.97	19.95	-24.84	0.00	226.32	-0.00	-666.00	309.72	0.00	708.34	7307.27
1474527604.0 100 210304.78	1000.97	19.95	-24.84	0.00	231.48	-2.33	-666.00	310.05	0.00	708.34	7307.27
1474527605.0 100 210304.78	1000.57	19.77	-24.84	0.00	223.76	-0.00	-666.00	309.72	0.00	708.34	7307.27
1474527606.0 100 210304.78	999.73	19.95	-25.16	0.00	226.32	-0.00	-666.00	309.72	0.00	708.34	7307.27
1474527607.0 100 210304.78	1000.97	19.95	-25.00	0.00	226.32	-0.00	-666.00	309.60	0.00	708.34	7307.27
1474527608.0 100 210304.78	1000.97	19.95	-24.84	0.00	228.89	-0.00	-666.00	309.60	0.00	708.34	7307.27
1474527609.0 100 210304.78	999.33	19.77	-24.68	0.00	228.89	-0.00	-666.00	309.66	0.00	708.34	7307.27
1474527610.0 100 210304.78	1000.57	19.77	-24.84	0.00	231.48	-0.00	-666.00	309.83	0.00	708.34	7307.27
1474527611.0 100 210304.78	1000.97	19.95	-25.16	0.00	232.78	-0.00	-666.00	309.83	473.68	708.34	7307.27
1474527612.0 100 210304.78	1000.97	19.95	-24.84	0.00	225.04	-2.33	-666.00	309.66	0.00	708.34	7307.27
1474527613.0 100 210304.78	1000.97	19.95	-24.84	0.00	228.89	-0.00	-666.00	309.60	0.00	708.34	7307.27
1474527614.0 100 210304.78	1000.57	19.77	-24.84	0.00	232.78	-0.00	-666.00	309.83	0.00	708.34	7307.27
1474527615.0 100 210304.78	1000.97	19.95	-25.00	0.00	226.32	-2.33	-666.00	309.66	0.00	708.34	7307.27
1474527616.0 100 210304.78	1000.97	19.95	-25.00	0.00	228.89	-2.33	-666.00	309.83	0.00	708.34	7307.27
1474527618.0 100 210304.78	1000.97	19.95	-24.84	0.00	227.60	-0.00	-666.00	309.72	0.00	708.34	7307.27
1474527619.0 100 210304.78	1000.97	19.95	-24.84	0.00	222.49	-0.00	-666.00	309.43	0.00	708.34	7307.27
1474527620.0 100 210304.78	1000.57	19.77	-24.84	0.00	232.78	-2.33	-666.00	309.94	0.00	708.34	7307.27
1474527621.0 100 210304.78	1000.97	19.95	-25.00	0.00	227.60	-0.00	-666.00	309.77	0.00	708.34	7307.27
1474527622.0 100 210304.78	1000.57	19.77	-24.84	0.00	227.60	-0.00	-666.00	309.77	0.00	708.34	7307.27
1474527623.0 100 210304.78	1000.97	19.95	-24.84	0.00	227.60	-0.00	-666.00	309.72	0.00	708.34	7307.27
