# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1474081200.0 100 51353.63	998.03	20.89	-24.53	0.00	232.78	9.71	-666.00	309.55	344.01	708.33	7307.27
1474081201.0 100 51353.63	998.03	20.89	-25.00	0.00	223.76	7.21	-666.00	309.77	344.01	708.33	7307.27
1474081202.0 100 51353.63	997.63	20.70	-25.00	0.00	228.89	8.08	-666.00	309.94	0.00	708.33	7307.27
1474081203.0 100 51353.63	997.63	20.70	-24.84	0.00	223.76	11.47	-666.00	309.55	0.00	708.33	7307.27
1474081203.0 100 51353.63	996.79	20.89	-24.84	0.00	226.32	8.46	-666.00	309.60	473.68	708.33	7307.27
1474081204.0 100 51353.63	997.63	20.70	-25.00	0.00	226.32	10.22	-666.00	309.49	473.68	708.33	7307.27
1474081205.0 100 51353.63	997.22	20.51	-24.84	0.00	226.32	9.13	-666.00	309.55	344.01	708.33	7307.27
1474081205.0 100 51353.63	998.03	20.89	-24.84	0.00	230.18	13.46	-666.00	309.72	473.68	708.33	7307.27
1474081206.0 100 51353.63	998.03	20.89	-24.84	0.00	223.76	8.46	-666.00	309.55	0.00	708.33	7307.27
1474081207.0 100 51353.63	998.43	21.07	-24.84	0.00	230.18	9.13	-666.00	309.60	285.25	708.33	7307.27
1474081208.0 100 51353.63	998.43	21.07	-24.68	0.00	231.48	8.81	-666.00	309.77	344.01	708.33	7307.27
1474081208.0 100 51353.63	998.03	20.89	-25.00	0.00	230.18	8.81	-666.00	309.77	473.68	708.33	7307.27
1474081209.0 100 51353.63	998.03	20.89	-25.00	0.00	232.78	11.28	-666.00	309.89	473.68	708.33	7307.27
1474081210.0 100 51353.63	998.03	20.89	-25.00	0.00	228.89	8.81	-666.00	309.89	344.01	708.33	7307.27
1474081211.0 100 51353.63	997.63	20.70	-24.84	0.00	228.89	6.12	-666.00	309.77	473.68	708.33	7307.27
1474081211.0 100 51353.63	997.63	20.70	-24.84	0.00	225.04	10.89	-666.00	309.49	473.68	708.33	7307.27
1474081212.0 100 51353.63	998.43	21.07	-24.84	0.00	223.76	8.08	-666.00	309.72	473.68	708.33	7307.27
1474081213.0 100 51353.63	998.03	20.89	-24.84	0.00	223.76	8.08	-666.00	309.72	344.01	708.33	7307.27
1474081213.0 100 51353.63	997.63	20.70	-24.68	0.00	223.76	9.71	-666.00	309.55	344.01	708.33	7307.27
1474081214.0 100 51353.63	998.83	21.26	-24.68	0.00	227.60	11.28	-666.00	309.72	285.25	708.33	7307.27
1474081215.0 100 51353.63	998.03	20.89	-24.84	0.00	232.78	10.89	-666.00	309.77	473.68	708.33	7307.27
1474081216.0 100 51353.63	998.43	21.07	-24.84	0.00	230.18	9.43	-666.00	309.60	344.01	708.33	7307.27
1474081216.0 100 51353.63	997.63	20.70	-24.84	0.00	223.76	7.67	-666.00	309.55	473.68	708.33	7307.27
1474081217.0 100 51353.63	998.03	20.89	-24.84	0.00	225.04	7.21	-666.00	309.55	0.00	708.33	7307.27
1474081218.0 100 51353.63	997.63	20.70	-24.84	0.00	230.18	9.97	-666.00	309.60	473.68	708.33	7307.27
1474081219.0 100 51353.63	997.63	20.70	-25.00	0.00	228.89	8.08	-666.00	309.77	0.00	708.33	7307.27
1474081219.0 100 51353.63	998.03	20.89	-24.84	0.00	223.76	4.66	-666.00	309.89	344.01	708.33	7307.27
1474081220.0 100 51353.63	998.03	20.89	-24.84	0.00	225.04	8.46	-666.00	309.60	344.01	708.33	7307.27
1474081221.0 100 51353.63	998.43	21.07	-24.84	0.00	225.04	9.13	-666.00	309.60	344.01	708.33	7307.27
1474081222.0 100 51353.63	997.63	20.70	-24.84	0.00	227.60	9.71	-666.00	309.66	344.01	708.33	7307.27
1474081222.0 100 51353.63	998.03	20.89	-24.84	0.00	225.04	6.12	-666.00	309.49	344.01	708.33	7307.27
1474081223.0 100 51353.63	997.63	20.70	-24.84	0.00	223.76	11.47	-666.00	309.55	344.01	708.33	7307.27
1474081224.0 100 51353.63	997.63	20.70	-24.84	0.00	223.76	10.45	-666.00	309.55	0.00	708.33	7307.27
1474081224.0 100 51353.63	998.43	21.07	-24.84	0.00	223.76	9.97	-666.00	309.77	0.00	708.33	7307.27
1474081225.0 100 51353.63	998.43	21.07	-25.00	0.00	227.60	9.13	-666.00	309.55	473.68	708.33	7307.27
