# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1484535600.0 100 231503.79	1001.35	20.70	34.97	1.76	232.78	-0.00	-666.00	309.89	0.00	708.34	7307.27
1484535601.0 100 231503.79	998.46	20.51	29.91	0.00	226.32	-2.33	-666.00	309.49	0.00	708.34	7307.27
1484535602.0 100 231503.79	999.70	20.51	36.87	0.00	226.32	-0.00	-666.00	309.72	0.00	708.34	7307.27
1484535603.0 100 231503.79	1001.35	20.70	40.35	0.00	223.76	0.68	-666.00	309.77	0.00	708.34	7307.27
1484535604.0 100 231503.79	999.30	20.33	37.18	0.00	223.76	-2.33	-666.00	309.49	0.00	708.34	7307.27
1484535605.0 100 231503.79	998.06	20.33	32.44	0.00	223.76	-2.33	-666.00	309.55	0.00	708.34	7307.27
1484535606.0 100 231503.79	1000.94	20.51	29.59	0.00	228.89	2.44	-666.00	309.72	0.00	708.34	7307.27
1484535607.0 100 231503.79	998.46	20.51	34.65	0.00	222.49	-0.00	-666.00	309.83	473.68	708.34	7307.27
1484535608.0 100 231503.79	1000.94	20.51	28.48	0.00	227.60	-0.00	-666.00	309.77	0.00	708.34	7307.27
1484535610.0 100 231503.79	1000.54	20.33	36.08	0.00	223.76	-2.33	-666.00	309.83	0.00	708.34	7307.27
1484535611.0 100 231503.79	999.30	20.33	39.08	0.00	222.49	-2.33	-666.00	309.43	0.00	708.34	7307.27
1484535612.0 100 231503.79	999.30	20.33	35.92	0.00	226.32	-0.00	-666.00	309.55	0.00	708.34	7307.27
1484535613.0 100 231503.79	1000.94	20.51	31.01	0.00	218.70	-2.33	-666.00	309.55	0.00	708.34	7307.27
1484535614.0 100 231503.79	999.70	20.51	30.85	0.00	221.22	-0.00	-666.00	309.49	473.68	708.34	7307.27
1484535615.0 100 231503.79	998.06	20.33	30.38	0.00	217.45	0.68	-666.00	309.32	0.00	708.34	7307.27
1484535616.0 100 231503.79	998.87	20.70	33.86	0.00	219.96	-0.00	-666.00	309.27	0.00	708.34	7307.27
1484535617.0 100 231503.79	1000.11	20.70	28.64	0.00	225.04	-2.33	-666.00	309.49	0.00	708.34	7307.27
1484535618.0 100 231503.79	998.06	20.33	35.60	0.00	218.70	-0.00	-666.00	309.43	0.00	708.34	7307.27
1484535619.0 100 231503.79	998.46	20.51	39.87	0.00	219.96	0.68	-666.00	309.27	0.00	708.34	7307.27
1484535620.0 100 231503.79	1001.35	20.70	34.97	0.00	223.76	-0.00	-666.00	309.66	473.68	708.34	7307.27
1484535621.0 100 231503.79	999.70	20.51	31.33	0.00	223.76	-0.00	-666.00	309.43	0.00	708.34	7307.27
1484535622.0 100 231503.79	999.70	20.51	28.48	0.00	223.76	-0.00	-666.00	309.55	0.00	708.34	7307.27
1484535623.0 100 231503.79	998.46	20.51	36.23	0.00	218.70	-2.33	-666.00	309.43	473.68	708.34	7307.27
1484535624.0 100 231503.79	1000.94	20.51	30.22	0.00	221.22	0.68	-666.00	309.27	0.00	708.34	7307.27
1484535625.0 100 231503.79	999.70	20.51	28.80	0.00	222.49	2.44	-666.00	309.27	0.00	708.34	7307.27
1484535626.0 100 231503.79	999.70	20.51	35.92	0.00	222.49	-0.00	-666.00	309.49	0.00	708.34	7307.27
1484535627.0 100 231503.79	998.46	20.51	39.72	0.00	225.04	-0.00	-666.00	309.49	0.00	708.34	7307.27
1484535628.0 100 231503.79	1000.94	20.51	33.70	0.00	212.48	-0.00	-666.00	309.15	0.00	708.34	7307.27
1484535629.0 100 231503.79	1000.94	20.51	31.96	0.00	219.96	-2.33	-666.00	309.32	0.00	708.34	7307.27
1484535630.0 100 231.00	708.34	7307.27
1484535631.0 100 231503.79	1002.59	20.70	37.34	0.00	217.45	-2.33	-666.00	309.38	0.00	708.34	7307.27
1484535632.0 100 6	-0.00	-666.00	309.43	0.00	708.34	7307.27
1484535633.0 100 231503.79	1002.59	20.70	37.34	0.00	217.45	-2.33	-666.00	309.38	0.00	708.34	7307.27
1484535634.0 100 6	-0.00	-666.00	309.43	0.00	708.34	7307.27
1484535635.0 100 231503.79	1002.59	20.70	37.34	0.00	217.45	-2.33	-666.00	309.38	0.00	708.34	7307.27
1484535636.0 100 231503.79	998.46	20.51	31.33	0.00	223.76	-0.00	-666.00	309.66	0.00	708.34	7307.27
1484535637.0 100 231503.79	1000.11	20.70	32.44	0.00	226.32	-0.00	-666.00	309.66	0.00	708.34	7307.27
1484535638.0 100 231503.79	999.70	20.51	29.59	0.00	219.96	-0.00	-666.00	309.43	0.00	708.34	7307.27
1484535639.0 100 231503.79	1000.94	20.51	33.23	0.00	219.96	-0.00	-666.00	309.38	0.00	708.34	7307.27
1484535640.0 100 231503.79	998.87	20.70	27.85	0.00	217.45	-0.00	-666.00	309.38	0.00	708.34	7307.27
1484535642.0 100 231503.79	999.70	20.51	37.34	0.00	218.70	-2.33	-666.00	309.27	0.00	708.34	7307.27
1484535643.0 100 231503.79	999.70	20.51	36.08	0.00	219.96	-2.33	-666.00	309.38	0.00	708.34	7307.27
1484535644.0 100 231503.79	1000.94	20.51	30.54	0.00	222.49	-0.00	-666.00	309.66	0.00	708.34	7307.27
1484535645.0 100 231503.79	1000.11	20.70	27.85	0.00	222.49	-0.00	-666.00	309.49	0.00	708.34	7307.27
1484535646.0 100 231503.79	1000.11	20.70	34.65	0.00	225.04	-0.00	-666.00	309.60	0.00	708.34	7307.27
1484535647.0 100 231503.79	998.87	20.70	40.03	0.00	217.45	-0.00	-666.00	309.55	0.00	708.34	7307.27
