# Name = UIS1
# Version = 1.0
# Location = Universidad Industrial de Santander
# Sensors = Presion, Temperatura, Humedad, Irradiancia, Iluminancia, Ruido, LLuvia, CO2, NO2, Latitud, Longitud, Nubosidad
# Power = Red
# GPS = si
# Time Zone = UTC-5
# Data = UTCtime GPStime Presion Temperatura Humedad Irradiancia Iluminancia  Ruido Lluvia CO2 NO2 Latitud Longitud Nubosidad 
1463115601.0 100 2821.68	1002.53	21.82	90.66	0.00	228.89	-2.33	0.00	309.66	0.00	708.34	7307.27
1463115602.0 100 2821.68	1000.88	21.64	90.82	0.00	226.32	-0.00	0.00	309.60	0.00	708.34	7307.27
1463115603.0 100 2821.68	1002.13	21.64	90.82	0.00	225.04	-2.33	0.00	309.55	0.00	708.34	7307.27
1463115604.0 100 2821.68	1000.88	21.64	84.97	0.00	230.18	-2.33	0.00	309.83	0.00	708.34	7307.27
1463115605.0 100 2821.68	1001.29	21.82	91.14	0.00	225.04	-0.00	0.00	309.43	0.00	708.34	7307.27
1463115606.0 100 2821.68	1002.13	21.64	90.19	0.00	226.32	-0.00	0.00	309.72	0.00	708.34	7307.27
1463115607.0 100 2821.68	1000.88	21.64	84.02	0.00	230.18	-0.00	0.00	309.89	0.00	708.34	7307.27
1463115608.0 100 2821.68	1002.13	21.64	87.97	0.00	231.48	-2.33	0.00	309.77	0.00	708.34	7307.27
1463115609.0 100 2821.68	1002.13	21.64	88.29	0.00	227.60	-0.00	0.00	309.77	0.00	708.34	7307.27
1463115610.0 100 2821.68	1000.88	21.64	87.97	0.00	227.60	-0.00	0.00	309.72	0.00	708.34	7307.27
1463115611.0 100 2821.68	1002.13	21.64	73.89	0.00	230.18	-0.00	0.00	309.94	0.00	708.34	7307.27
1463115612.0 100 2821.68	1000.88	21.64	82.75	0.00	228.89	-0.00	0.00	310.05	0.00	708.34	7307.27
1463115613.0 100 2821.68	1002.13	21.64	85.13	0.00	231.48	-0.00	0.00	309.89	0.00	708.34	7307.27
1463115614.0 100 2821.68	1000.88	21.64	86.23	0.00	232.78	-2.33	0.00	309.83	0.00	708.34	7307.27
1463115615.0 100 2821.68	1001.29	21.82	90.82	0.00	225.04	0.68	0.00	309.60	0.00	708.34	7307.27
1463115616.0 100 2821.68	1001.72	21.45	88.45	0.00	228.89	-2.33	0.00	309.77	0.00	708.34	7307.27
1463115617.0 100 2821.68	1002.13	21.64	88.61	0.00	223.76	-0.00	0.00	309.77	0.00	708.34	7307.27
1463115618.0 100 2821.68	1002.13	21.64	88.29	0.00	227.60	-0.00	0.00	309.72	0.00	708.34	7307.27
1463115619.0 100 2821.68	1002.13	21.64	85.60	0.00	228.89	-2.33	0.00	309.83	0.00	708.34	7307.27
1463115620.0 100 2821.68	1002.13	21.64	90.51	0.00	226.32	-0.00	0.00	309.60	0.00	708.34	7307.27
1463115621.0 100 2821.68	1002.53	21.82	79.11	0.00	228.89	0.68	0.00	309.72	0.00	708.34	7307.27
1463115622.0 100 2821.68	1002.53	21.82	90.82	0.00	222.49	-0.00	0.00	309.55	0.00	708.34	7307.27
1463115623.0 100 2821.68	1000.48	21.45	89.24	0.00	228.89	-0.00	0.00	309.72	0.00	708.34	7307.27
1463115624.0 100 2821.68	1002.53	21.82	90.03	0.00	225.04	-2.33	0.00	309.72	0.00	708.34	7307.27
1463115625.0 100 2821.68	1000.48	21.45	86.39	0.00	226.32	-0.00	0.00	309.77	0.00	708.34	7307.27
1463115626.0 100 2821.68	1002.13	21.64	85.92	0.00	225.04	-0.00	0.00	309.83	0.00	708.34	7307.27
1463115627.0 100 2821.68	1001.72	21.45	90.82	0.00	223.76	-2.33	0.00	309.49	473.68	708.34	7307.27
1463115628.0 100 2821.68	1002.13	21.64	89.24	0.00	223.76	-0.00	0.00	309.66	0.00	708.34	7307.27
1463115629.0 100 2821.68	1000.88	21.64	90.82	0.00	223.76	-0.00	0.00	309.60	0.00	708.34	7307.27
1463115630.0 100 2821.68	1002.13	21.64	90.03	0.00	223.76	-0.00	0.00	309.66	0.00	708.34	7307.27
1463115631.0 100 2821.68	1000.88	21.64	87.82	0.00	225.04	-0.00	0.00	309.77	0.00	708.34	7307.27
1463115632.0 100 2821.68	1000.88	21.64	90.35	0.00	225.04	-0.00	0.00	309.66	0.00	708.34	7307.27
1463115633.0 100 2821.68	1000.88	21.64	84.97	0.00	228.89	-0.00	0.00	309.89	0.00	708.34	7307.27
1463115634.0 100 2821.68	1001.29	21.82	90.82	0.00	225.04	-0.00	0.00	309.55	0.00	708.34	7307.27
1463115635.0 100 2821.68	1002.53	21.82	90.03	0.00	230.18	-0.00	0.00	309.60	0.00	708.34	7307.27
1463115636.0 100 2821.68	1000.88	21.64	85.92	0.00	225.04	-0.00	0.00	309.83	0.00	708.34	7307.27
1463115637.0 100 2821.68	1000.88	21.64	89.08	0.00	228.89	-0.00	0.00	309.66	0.00	708.34	7307.27
1463115638.0 100 2821.68	1002.13	21.64	88.29	0.00	230.18	-2.33	0.00	309.72	0.00	708.34	7307.27
1463115639.0 100 2821.68	1002.53	21.82	90.98	0.00	221.22	-0.00	0.00	309.49	0.00	708.34	7307.27
1463115640.0 100 2821.68	1000.88	21.64	90.82	0.00	227.60	-2.33	0.00	309.55	0.00	708.34	7307.27
1463115641.0 100 2821.68	1001.29	21.82	91.30	0.00	217.45	-0.00	0.00	309.43	0.00	708.34	7307.27
1463115642.0 100 2821.68	1003.37	21.64	86.55	0.00	231.48	-2.33	0.00	309.77	0.00	708.34	7307.27
1463115642.0 100 2821.68	1002.53	21.82	90.19	0.00	226.32	-0.00	0.00	309.66	0.00	708.34	7307.27
1463115643.0 100 2821.68	1000.88	21.64	82.59	0.00	225.04	-2.33	0.00	309.94	0.00	708.34	7307.27
1463115644.0 100 2821.68	1002.97	21.45	90.82	0.00	227.60	-2.33	0.00	309.55	0.00	708.34	7307.27
1463115645.0 100 2821.68	1001.29	21.82	81.80	0.00	234.09	-0.00	0.00	309.94	0.00	708.34	7307.27
1463115646.0 100 2821.68	1002.53	21.82	86.39	0.00	236.72	0.68	127.23	309.83	0.00	708.34	7307.27
1463115647.0 100 2821.68	1000.88	21.64	87.50	0.00	231.48	-0.00	229.01	309.77	0.00	708.34	7307.27
1463115648.0 100 2821.68	1003.37	21.64	88.77	0.00	226.32	-0.00	229.01	309.66	0.00	708.34	7307.27
1463115649.0 100 2821.68	1002.13	21.64	88.13	0.00	228.89	-0.00	229.01	309.66	0.00	708.34	7307.27
1463115650.0 100 2821.68	1001.29	21.82	87.50	0.00	227.60	-0.00	229.01	309.77	0.00	708.34	7307.27
1463115651.0 100 2821.68	1000.88	21.64	84.81	0.00	227.60	-0.00	203.56	309.77	0.00	708.34	7307.27
1463115652.0 100 2821.68	1002.53	21.82	91.77	0.00	217.45	-0.00	203.56	309.27	0.00	708.34	7307.27
1463115653.0 100 2821.68	1001.29	21.82	90.98	0.00	222.49	-0.00	203.56	309.49	0.00	708.34	7307.27
1463115654.0 100 2821.68	1000.88	21.64	90.51	0.00	223.76	-0.00	203.56	309.55	0.00	708.34	7307.27
1463115655.0 100 2821.68	1001.29	21.82	88.92	0.00	230.18	-0.00	203.56	309.66	0.00	708.34	7307.27
1463115656.0 100 2821.68	1002.13	21.64	90.66	0.00	223.76	-0.00	203.56	309.66	0.00	708.34	7307.27
1463115657.0 100 2821.68	1002.13	21.64	90.98	0.00	225.04	-0.00	178.12	309.55	0.00	708.34	7307.27
1463115658.0 100 2821.68	1002.13	21.64	81.80	0.00	225.04	-0.00	178.12	309.60	473.68	708.34	7307.27
1463115659.0 100 2821.68	1001.29	21.82	90.82	0.00	223.76	-0.00	178.12	309.55	0.00	708.34	7307.27
1463115660.0 100 2821.68	1003.37	21.64	90.82	0.00	226.32	-0.00	178.12	309.66	0.00	708.34	7307.27
1463115661.0 100 2821.68	1002.13	21.64	83.39	0.00	227.60	-0.00	178.12	309.89	473.68	708.34	7307.27
1463115662.0 100 2821.68	1000.48	21.45	90.82	0.00	225.04	3.69	178.12	309.55	0.00	708.34	7307.27
1463115663.0 100 2821.68	1001.29	21.82	85.44	0.00	221.22	-0.00	152.67	309.66	0.00	708.34	7307.27
1463115664.0 100 2821.68	1002.13	21.64	91.14	0.00	221.22	-0.00	152.67	309.43	0.00	708.34	7307.27
1463115665.0 100 2821.68	1002.13	21.64	91.14	0.00	226.32	-0.00	152.67	309.55	0.00	708.34	7307.27
